a	Year	Day	HourMinute	Air	Air Pess	Snow Depth	Precip
114	2004	313	2200	8.13	1022	0.009	0.04
114	2004	313	2300	8.77	1022	0.009	0
114	2004	314	0	9.15	1022	0.009	0
114	2004	314	100	9.22	1021	0.006	0
114	2004	314	200	8.38	1020	0.007	0.031
114	2004	314	300	8.15	1020	0.007	0
114	2004	314	400	8.02	1019	0.011	1.221
114	2004	314	500	7.71	1018	0.007	1.221
114	2004	314	600	8	1017	0.011	2.411
114	2004	314	700	8.46	1017	0.009	2.599
114	2004	314	800	8.77	1017	0.01	2.567
114	2004	314	900	9.02	1017	0.01	5.417
114	2004	314	1000	9.14	1018	0.009	5.291
114	2004	314	1100	9.07	1017	0.008	6.481
114	2004	314	1200	9.66	1017	0.011	1.065
114	2004	314	1300	9.77	1017	0.006	0
114	2004	314	1400	10.66	1017	0.004	1.315
114	2004	314	1500	11.33	1017	0.002	0.063
114	2004	314	1600	12.04	1016	0.001	0
114	2004	314	1700	11.65	1016	0.003	0.532
114	2004	314	1800	11.32	1016	0.003	0
114	2004	314	1900	10.49	1015	0.004	0.212
114	2004	314	2000	9.92	1015	0.004	0.592
114	2004	314	2100	9.62	1016	0.004	0.452
114	2004	314	2200	9.37	1016	0.004	0.012
114	2004	314	2300	9.26	1015	0.005	0
114	2004	315	0	9	1016	0.007	0.25
114	2004	315	100	8.72	1016	0.004	0
114	2004	315	200	7.7	1015	0.004	0
114	2004	315	300	7.93	1015	0.005	0
114	2004	315	400	8.04	1015	0.003	0
114	2004	315	500	7.19	1014	0.007	0.25
114	2004	315	600	5.833	1014	0.006	0.131
114	2004	315	700	5.761	1015	0.007	0.19
114	2004	315	800	6.141	1015	0.006	0
114	2004	315	900	7.85	1015	0.002	0.094
114	2004	315	1000	9.23	1015	0.004	0
114	2004	315	1100	11.31	1015	0	0
114	2004	315	1200	13.82	1015	0	0.109
114	2004	315	1300	14.93	1015	0	0.041
114	2004	315	1400	13.95	1015	0	0.252
114	2004	315	1500	16.16	1014	0	0
114	2004	315	1600	14.95	1014	0	0.512
114	2004	315	1700	15.58	1014	0.001	0.193
114	2004	315	1800	14	1014	0.002	0
114	2004	315	1900	11.82	1015	0.004	1.25
114	2004	315	2000	9.59	1015	0.006	0
114	2004	315	2100	8.58	1016	0.006	0
114	2004	315	2200	7.11	1016	0.007	0
114	2004	315	2300	6.682	1017	0.006	0
114	2004	316	0	5.683	1017	0.007	0
114	2004	316	100	4.644	1017	0.009	0
114	2004	316	200	4.399	1017	0.007	0.237
114	2004	316	300	4.112	1017	0.005	0
114	2004	316	400	3.734	1017	0.006	0
114	2004	316	500	3.202	1017	0.007	0.327
114	2004	316	600	2.982	1017	0.007	0
114	2004	316	700	3.136	1017	0.007	0
114	2004	316	800	3.201	1017	0.007	0
114	2004	316	900	5.031	1017	0	0
114	2004	316	1000	12.67	1017	0	0.376
114	2004	316	1100	15.83	1017	0	0.708
114	2004	316	1200	16.95	1017	0	0.396
114	2004	316	1300	16.22	1017	0	0
114	2004	316	1400	16.49	1017	0	2.152
114	2004	316	1500	16.84	1017	0	0
114	2004	316	1600	17.28	1017	0	0.217
114	2004	316	1700	14.55	1017	0	0.155
114	2004	316	1800	14.45	1017	0.001	0.407
114	2004	316	1900	13.19	1017	0.002	0.156
114	2004	316	2000	11.45	1018	0.007	0
114	2004	316	2100	9.74	1018	0.006	0
114	2004	316	2200	8.06	1018	0.007	0
114	2004	316	2300	7.65	1018	0.007	0
114	2004	317	0	7.61	1018	0.007	0.103
114	2004	317	100	7.51	1018	0.006	0
114	2004	317	200	6.901	1018	0.006	0
114	2004	317	300	6.743	1018	0.008	0.309
114	2004	317	400	7.03	1018	0.009	0.025
114	2004	317	500	6.32	1017	0.008	0
114	2004	317	600	5.872	1017	0.01	0
114	2004	317	700	5.907	1017	0.009	0
114	2004	317	800	6.316	1017	0.008	0
114	2004	317	900	7.43	1017	0.003	0
114	2004	317	1000	9.07	1017	0.003	0.031
114	2004	317	1100	10.9	1017	0.001	0.094
114	2004	317	1200	14.23	1017	0	0.251
114	2004	317	1300	16.34	1017	0	0
114	2004	317	1400	17.82	1016	0	0
114	2004	317	1500	16.75	1016	0	0.547
114	2004	317	1600	15.52	1015	0	0
114	2004	317	1700	15.93	1015	0	0
114	2004	317	1800	14.29	1015	0.007	0
114	2004	317	1900	12.48	1015	0.005	0.845
114	2004	317	2000	11.86	1015	0.006	0.344
114	2004	317	2100	10.75	1015	0.007	0
114	2004	317	2200	8.9	1015	0.007	0
114	2004	317	2300	7.25	1015	0.01	0
114	2004	318	0	7.94	1015	0.006	0
114	2004	318	100	7.21	1015	0.007	0
114	2004	318	200	7.55	1014	0.01	0
114	2004	318	300	7.82	1014	0.007	0.053
114	2004	318	400	6.87	1013	0.01	0.467
114	2004	318	500	7.07	1013	0.01	0
114	2004	318	600	7.03	1013	0.008	0
114	2004	318	700	7.08	1013	0.007	0
114	2004	318	800	7.61	1012	0.006	0
114	2004	318	900	8.71	1012	0.007	0.094
114	2004	318	1000	11.79	1012	0	0
114	2004	318	1100	16.34	1012	0	0.376
114	2004	318	1200	19.01	1011	0	0.392
114	2004	318	1300	18.35	1010	0	0.667
114	2004	318	1400	17.37	1010	0	0
114	2004	318	1500	16.77	1009	0	0.413
114	2004	318	1600	15.54	1009	0.013	0.125
114	2004	318	1700	12.58	1008	0.009	0
114	2004	318	1800	11.46	1008	0.01	0.889
114	2004	318	1900	10.78	1007	0.011	1.882
114	2004	318	2000	10.38	1007	0.011	1.004
114	2004	318	2100	10	1007	0.009	0
114	2004	318	2200	9.64	1007	0.017	1.106
114	2004	318	2300	9.08	1007	0.013	0.199
114	2004	319	0	8.86	1006	0.01	1.69
114	2004	319	100	8.39	1006	0.012	6.323
114	2004	319	200	8.51	1005	0.008	1.651
114	2004	319	300	8.47	1004	0.01	4.73
114	2004	319	400	8.55	1003	0.011	3.382
114	2004	319	500	8.55	1002	0.008	3.225
114	2004	319	600	8.08	1002	0.008	2.818
114	2004	319	700	8.31	1002	0.01	3.757
114	2004	319	800	8.29	1002	0.009	3.757
114	2004	319	900	9.44	1002	0.01	3.82
114	2004	319	1000	9.58	1001	0.011	0.689
114	2004	319	1100	10.52	1001	0.008	0.031
114	2004	319	1200	10.04	1000	0.007	0.063
114	2004	319	1300	10.8	999	0.008	0.72
114	2004	319	1400	11.4	998	0.005	2.192
114	2004	319	1500	11.21	997	0.003	2.938
114	2004	319	1600	10.24	996	0.008	4.201
114	2004	319	1700	10.67	995	0.008	2.686
114	2004	319	1800	10.54	994	0.007	3.38
114	2004	319	1900	9.97	994	0.006	2.191
114	2004	319	2000	9.19	993	0.008	2.305
114	2004	319	2100	8.88	993	0.008	1.978
114	2004	319	2200	9.26	992	0.006	0.234
114	2004	319	2300	8.78	992	0.01	0
114	2004	320	0	8.3	991	0.009	0.156
114	2004	320	100	8.06	991	0.008	1.127
114	2004	320	200	7.87	990	0.009	0.657
114	2004	320	300	7.88	989	0.008	0.313
114	2004	320	400	8.2	989	0.007	0
114	2004	320	500	7.63	988	0.008	0.063
114	2004	320	600	7.69	988	0.009	0
114	2004	320	700	7.92	988	0.007	0.282
114	2004	320	800	7.99	988	0.01	0
114	2004	320	900	8.99	988	0.008	0.344
114	2004	320	1000	9.66	988	0.006	0.501
114	2004	320	1100	9.83	987	0.004	0.407
114	2004	320	1200	10.08	988	0.006	0.25
114	2004	320	1300	10.36	987	0.008	0.783
114	2004	320	1400	9.88	988	0.008	2.066
114	2004	320	1500	8.77	989	0.006	4.477
114	2004	320	1600	7.57	990	0.008	1.691
114	2004	320	1700	8.64	991	0	0.063
114	2004	320	1800	9.49	991	0.003	0.564
114	2004	320	1900	7.77	991	0.007	0
114	2004	320	2000	5.634	991	0.01	0.626
114	2004	320	2100	4.727	992	0.009	3.162
114	2004	320	2200	3.975	993	0.008	2.38
114	2004	320	2300	3.561	993	0.008	0.524
114	2004	321	0	3.318	992	0.009	1.809
114	2004	321	100	3.187	993	0.01	2.508
114	2004	321	200	2.801	993	0.011	2.004
114	2004	321	300	2.168	994	0.009	1.441
114	2004	321	400	1.373	995	0.01	2.971
114	2004	321	500	0.616	995	0	2.28
114	2004	321	600	0.039	996	0	3.04
114	2004	321	700	0.062	996	0.007	0.752
114	2004	321	800	0.293	997	0.009	1.41
114	2004	321	900	0.201	998	0.001	2.005
114	2004	321	1000	0.536	999	0.009	0.721
114	2004	321	1100	0.353	1000	0.013	2.35
114	2004	321	1200	0.763	1000	0	2.506
114	2004	321	1300	0.266	1001	0.017	1.943
114	2004	321	1400	0.693	1002	0.012	2.6
114	2004	321	1500	0.928	1002	0.003	1.504
114	2004	321	1600	1.448	1003	0.007	1.817
114	2004	321	1700	2.627	1004	0.012	1.567
114	2004	321	1800	1.522	1004	0.011	0.47
114	2004	321	1900	2.146	1005	0.011	1.034
114	2004	321	2000	1.169	1006	0.013	0.689
114	2004	321	2100	0.093	1006	0.013	2.569
114	2004	321	2200	0.448	1007	0.011	0.125
114	2004	321	2300	0.599	1008	0.01	0.063
114	2004	322	0	0.659	1008	0.013	0.313
114	2004	322	100	0.97	1008	0.012	0.376
114	2004	322	200	0.8	1008	0.015	1.003
114	2004	322	300	1.032	1009	0.012	0
114	2004	322	400	1.213	1009	0.012	0.627
114	2004	322	500	1.31	1009	0.009	0.752
114	2004	322	600	1.59	1010	0.011	0.219
114	2004	322	700	1.456	1010	0.012	0.283
114	2004	322	800	1.503	1010	0.01	1.199
114	2004	322	900	1.753	1011	0.01	2.372
114	2004	322	1000	2.069	1011	0.006	1.974
114	2004	322	1100	2.778	1010	0.01	1.943
114	2004	322	1200	2.612	1010	0.008	4.073
114	2004	322	1300	3.027	1009	0.009	3.76
114	2004	322	1400	3.013	1009	0.007	5.796
114	2004	322	1500	2.974	1009	0.007	5.859
114	2004	322	1600	3.506	1009	0.006	7.86
114	2004	322	1700	3.331	1009	0.006	4.668
114	2004	322	1800	2.964	1009	0.007	5.827
114	2004	322	1900	2.951	1009	0.005	5.264
114	2004	322	2000	3.538	1010	0.014	2.663
114	2004	322	2100	4.362	1010	0.01	3.572
114	2004	322	2200	4.989	1011	0.01	0.188
114	2004	322	2300	4.676	1012	0.005	0.376
114	2004	323	0	4.12	1012	0.008	0.094
114	2004	323	100	4.175	1013	0.007	0.313
114	2004	323	200	3.855	1013	0.006	0.345
114	2004	323	300	3.818	1013	0.009	0.031
114	2004	323	400	3.983	1014	0.007	0.313
114	2004	323	500	4.36	1014	0.006	0
114	2004	323	600	4.722	1014	0.01	0
114	2004	323	700	4.233	1015	0.004	0.282
114	2004	323	800	5.169	1016	0.003	0
114	2004	323	900	6.284	1016	0	0.094
114	2004	323	1000	7.9	1017	0	0.063
114	2004	323	1100	8.69	1017	0.001	0
114	2004	323	1200	9.36	1017	0	0.669
114	2004	323	1300	7.18	1017	0.006	0.72
114	2004	323	1400	6.377	1018	0.005	0
114	2004	323	1500	6.699	1018	0.006	0.782
114	2004	323	1600	6.353	1018	0.006	0.379
114	2004	323	1700	6.098	1018	0.007	0.2
114	2004	323	1800	6.083	1018	0.007	0.364
114	2004	323	1900	6.237	1018	0.006	0.27
114	2004	323	2000	6.192	1019	0.006	0
114	2004	323	2100	5.837	1019	0.007	0.031
114	2004	323	2200	5.387	1019	0.01	0
114	2004	323	2300	6.018	1020	0.008	0
114	2004	324	0	6.37	1020	0.008	0
114	2004	324	100	6.756	1021	0.008	0.407
114	2004	324	200	6.503	1020	0.006	0.188
114	2004	324	300	6.327	1020	0.006	0
114	2004	324	400	5.861	1019	0.005	0
114	2004	324	500	4.822	1019	0.005	0
114	2004	324	600	6.757	1020	0.007	0
114	2004	324	700	8.04	1020	0.004	0
114	2004	324	800	7.19	1020	0.007	0.251
114	2004	324	900	8.83	1020	0.002	0
114	2004	324	1000	9.75	1020	0.004	0.282
114	2004	324	1100	9.46	1020	0.005	0.157
114	2004	324	1200	9.38	1020	0.004	0
114	2004	324	1300	11.59	1019	0.005	0
114	2004	324	1400	12.19	1019	0.002	1.984
114	2004	324	1500	11.93	1019	0.004	0.156
114	2004	324	1600	12.59	1018	0.005	0.063
114	2004	324	1700	10.14	1017	0.011	1.002
114	2004	324	1800	9.58	1016	0.011	2.129
114	2004	324	1900	10.09	1015	0.01	1.002
114	2004	324	2000	10.62	1014	0.011	3.976
114	2004	324	2100	11.38	1013	0.011	3.976
114	2004	324	2200	11.92	1013	0.011	11.24
114	2004	324	2300	11.61	1013	0.007	9.8
114	2004	325	0	10.95	1012	0.013	14.81
114	2004	325	100	10.87	1012	0.006	10.21
114	2004	325	200	10.29	1011	0.006	11.65
114	2004	325	300	10.04	1010	0.009	9.46
114	2004	325	400	9.81	1009	0.007	9.39
114	2004	325	500	9.48	1008	0.006	9.55
114	2004	325	600	9.41	1008	0.007	0.344
114	2004	325	700	9.98	1008	0.012	0.094
114	2004	325	800	10.48	1008	0.005	0
114	2004	325	900	10.15	1009	0.011	1.378
114	2004	325	1000	10.11	1008	0.009	0
114	2004	325	1100	10.21	1008	0.01	0
114	2004	325	1200	9.1	1009	0.008	0
114	2004	325	1300	7.14	1010	0.008	4.133
114	2004	325	1400	5.604	1011	0.008	0
114	2004	325	1500	7.29	1011	0.001	0
114	2004	325	1600	7.62	1010	0.005	0
114	2004	325	1700	6.129	1010	0.007	0.611
114	2004	325	1800	6.259	1010	0.008	1.595
114	2004	325	1900	5.797	1010	0.007	2.137
114	2004	325	2000	5.499	1011	0.009	1.451
114	2004	325	2100	5.046	1011	0.007	1.159
114	2004	325	2200	4.591	1012	0.007	0.532
114	2004	325	2300	4.134	1012	0.009	0
114	2004	326	0	3.744	1013	0.008	0.877
114	2004	326	100	3.314	1013	0.007	2.005
114	2004	326	200	3.302	1013	0.007	0.192
114	2004	326	300	3.345	1013	0.009	0.682
114	2004	326	400	3.056	1014	0.007	0.789
114	2004	326	500	3.081	1014	0.007	0
114	2004	326	600	3.185	1014	0.008	0.063
114	2004	326	700	3.479	1015	0.005	0.063
114	2004	326	800	4.019	1016	0.006	0
114	2004	326	900	4.838	1016	0.003	0.313
114	2004	326	1000	6.735	1017	0.001	0
114	2004	326	1100	8.47	1017	0	0
114	2004	326	1200	8.39	1017	0	0.249
114	2004	326	1300	6.152	1017	0.003	0.334
114	2004	326	1400	6.745	1017	0.002	0.01
114	2004	326	1500	6.415	1017	0.005	0
114	2004	326	1600	6.26	1017	0.003	0.532
114	2004	326	1700	5.87	1017	0.006	0
114	2004	326	1800	5.969	1017	0.005	0
114	2004	326	1900	6.312	1016	0.004	0
114	2004	326	2000	6.007	1016	0.004	0
114	2004	326	2100	5.072	1017	0.005	0
114	2004	326	2200	4.87	1017	0.005	0
114	2004	326	2300	4.835	1016	0.005	0
114	2004	327	0	4.943	1016	0.006	0
114	2004	327	100	4.549	1016	0.006	0
114	2004	327	200	3.671	1015	0.006	0
114	2004	327	300	3.661	1014	0.007	0
114	2004	327	400	3.719	1014	0.007	0.025
114	2004	327	500	3.539	1013	0.006	1.056
114	2004	327	600	3.617	1013	0.008	1.345
114	2004	327	700	3.582	1012	0.007	1.586
114	2004	327	800	3.402	1012	0.007	1.129
114	2004	327	900	3.603	1012	0.009	0.909
114	2004	327	1000	3.893	1012	0.007	0
114	2004	327	1100	4.296	1011	0.006	1.974
114	2004	327	1200	4.311	1011	0.007	2.6
114	2004	327	1300	4.82	1010	0.007	2.162
114	2004	327	1400	5.197	1009	0.007	3.065
114	2004	327	1500	5.461	1009	0.008	3.005
114	2004	327	1600	5.763	1008	0.009	1.75
114	2004	327	1700	5.642	1008	0.01	5.45
114	2004	327	1800	5.302	1008	0.008	5.951
114	2004	327	1900	4.935	1007	0.01	6.515
114	2004	327	2000	4.544	1007	0.009	6.546
114	2004	327	2100	4.138	1008	0.005	7.58
114	2004	327	2200	3.107	1008	0.01	5.96
114	2004	327	2300	2.945	1008	0.006	6.468
114	2004	328	0	2.89	1007	0.008	3.384
114	2004	328	100	3.314	1007	0.007	4.01
114	2004	328	200	2.312	1007	0.006	7.49
114	2004	328	300	2.314	1006	0.007	2.538
114	2004	328	400	2.301	1005	0.005	2.381
114	2004	328	500	1.785	1005	0.006	1.222
114	2004	328	600	0.937	1005	0.005	0.721
114	2004	328	700	0.399	1005	0.006	1.41
114	2004	328	800	0.279	1005	0.006	1.535
114	2004	328	900	0.041	1005	0.001	1.849
114	2004	328	1000	0.062	1005	0.003	1.849
114	2004	328	1100	0.185	1004	0.005	1.347
114	2004	328	1200	0.255	1004	0.004	1.598
114	2004	328	1300	1.285	1004	0	1.159
114	2004	328	1400	4.27	1003	0	0.439
114	2004	328	1500	4.36	1002	0	0.47
114	2004	328	1600	4.688	1002	0.003	1.128
114	2004	328	1700	4.659	1001	0.003	0.644
114	2004	328	1800	4.951	1000	0.003	0.444
114	2004	328	1900	5.133	1000	0.004	0.25
114	2004	328	2000	4.998	999	0.005	0
114	2004	328	2100	4.709	999	0.004	0.188
114	2004	328	2200	4.219	999	0.006	0.188
114	2004	328	2300	3.633	999	0.005	0
114	2004	329	0	3.53	999	0.007	0
114	2004	329	100	3.429	999	0.006	0
114	2004	329	200	3.004	998	0.006	0
114	2004	329	300	2.772	998	0.006	0
114	2004	329	400	2.367	998	0.006	0.063
114	2004	329	500	2.319	998	0.005	0
114	2004	329	600	2.208	998	0.005	0.094
114	2004	329	700	2.666	999	0.004	0
114	2004	329	800	2.969	1000	0.004	0.595
114	2004	329	900	3.553	1001	0.003	0.063
114	2004	329	1000	4.165	1002	0.003	0.94
114	2004	329	1100	4.436	1002	0.002	0
114	2004	329	1200	5.188	1002	0.001	0
114	2004	329	1300	5.997	1003	0	1.065
114	2004	329	1400	7.16	1004	0	0.139
114	2004	329	1500	7.84	1004	0.001	0.072
114	2004	329	1600	7.22	1004	0.001	0.219
114	2004	329	1700	7.34	1004	0	0.219
114	2004	329	1800	8.01	1004	0.001	0
114	2004	329	1900	6.706	1005	0.002	0
114	2004	329	2000	6.059	1006	0.003	0.065
114	2004	329	2100	5.5	1006	0.004	0
114	2004	329	2200	4.737	1007	0.003	0.376
114	2004	329	2300	2.501	1007	0.005	0
114	2004	330	0	1.245	1007	0.007	0
114	2004	330	100	1.063	1006	0.006	0
114	2004	330	200	2.794	1006	0.003	0.25
114	2004	330	300	4.089	1005	0.003	0
114	2004	330	400	4.643	1005	0.005	0
114	2004	330	500	4.828	1005	0.004	0
114	2004	330	600	4.9	1004	0.004	0
114	2004	330	700	4.662	1004	0.004	0.219
114	2004	330	800	4.709	1004	0.003	0
114	2004	330	900	4.72	1004	0.002	0.282
114	2004	330	1000	4.466	1003	0.002	0.125
114	2004	330	1100	3.586	1002	0.006	0
114	2004	330	1200	3.185	1001	0.004	1.533
114	2004	330	1300	4.449	1001	0.003	0.754
114	2004	330	1400	6.222	999	0	0
114	2004	330	1500	6.632	999	0.002	0.462
114	2004	330	1600	6.183	998	0.008	0.658
114	2004	330	1700	6.161	997	0.004	0.188
114	2004	330	1800	6.27	996	0.005	0
114	2004	330	1900	4.63	996	0.005	0.783
114	2004	330	2000	3.918	997	0.006	0
114	2004	330	2100	1.274	999	0.004	0
114	2004	330	2200	-0.087	1000	0.005	2.036
114	2004	330	2300	-0.79	1001	0.004	0.568
114	2004	331	0	-0.775	1001	0.004	0
114	2004	331	100	-0.729	1002	0.003	0.282
114	2004	331	200	-0.459	1002	0.003	0.063
114	2004	331	300	-0.709	1002	0.003	0
114	2004	331	400	-1.54	1003	0	1.653
114	2004	331	500	-1.436	1003	0	0.096
114	2004	331	600	-1.227	1004	0.002	0.878
114	2004	331	700	-0.617	1005	0.002	0
114	2004	331	800	-0.133	1005	0.009	0
114	2004	331	900	0.757	1006	0.008	0.846
114	2004	331	1000	2.739	1007	0.002	0.47
114	2004	331	1100	4.823	1007	0	0.489
114	2004	331	1200	6.803	1007	0	0.472
114	2004	331	1300	7.54	1007	0	0
114	2004	331	1400	8.41	1007	0	0.965
114	2004	331	1500	10.23	1007	0	0.024
114	2004	331	1600	8.74	1007	0	0.717
114	2004	331	1700	9.28	1007	0	0
114	2004	331	1800	8.27	1007	0	0.283
114	2004	331	1900	7.19	1007	0.002	0
114	2004	331	2000	6.078	1007	0.003	0
114	2004	331	2100	5.529	1007	0.004	0.024
114	2004	331	2200	4.534	1008	0.003	0
114	2004	331	2300	3.573	1008	0.004	0
114	2004	332	0	3.792	1008	0.004	0
114	2004	332	100	3.883	1009	0.004	0.101
114	2004	332	200	3.791	1008	0.003	0
114	2004	332	300	3.083	1008	0.005	0
114	2004	332	400	3.038	1007	0.005	0
114	2004	332	500	2.67	1008	0.006	0
114	2004	332	600	3.546	1008	0.004	0.183
114	2004	332	700	3.948	1008	0.006	0.065
114	2004	332	800	5.289	1008	0.004	0
114	2004	332	900	5.798	1008	0	0.376
114	2004	332	1000	9.49	1008	0	0.484
114	2004	332	1100	12.17	1008	0	0.727
114	2004	332	1200	13.09	1008	0	0
114	2004	332	1300	14.58	1007	0	0.685
114	2004	332	1400	14.64	1007	0	0
114	2004	332	1500	15.21	1007	0	0.711
114	2004	332	1600	15.71	1007	0	0.279
114	2004	332	1700	15.78	1007	0	0
114	2004	332	1800	14.43	1006	0.005	0.271
114	2004	332	1900	12.82	1007	0.005	0
114	2004	332	2000	12.2	1007	0.005	0.063
114	2004	332	2100	11.89	1007	0.008	0
114	2004	332	2200	9.72	1007	0.004	0
114	2004	332	2300	7.62	1007	0.005	0
114	2004	333	0	6.903	1007	0.004	0
114	2004	333	100	7.09	1007	0.006	0
114	2004	333	200	7.93	1007	0.002	0.248
114	2004	333	300	9.06	1006	0.001	0.032
114	2004	333	400	8.44	1006	0.005	0
114	2004	333	500	7.83	1005	0.005	0
114	2004	333	600	7.14	1005	0.005	0
114	2004	333	700	8.41	1005	0	0.407
114	2004	333	800	8.04	1006	0.002	0
114	2004	333	900	7.02	1006	0	0.093
114	2004	333	1000	8.3	1005	0	0.063
114	2004	333	1100	12.21	1005	0	0.376
114	2004	333	1200	12.84	1005	0	0.063
114	2004	333	1300	15.28	1004	0	0.778
114	2004	333	1400	13.53	1004	0	0.213
114	2004	333	1500	12.18	1003	0.003	0
114	2004	333	1600	9.53	1002	0.009	0
114	2004	333	1700	8.48	1001	0.008	0
114	2004	333	1800	8.06	1001	0.006	1.753
114	2004	333	1900	6.823	1000	0.005	3.693
114	2004	333	2000	6.631	999	0.006	4.519
114	2004	333	2100	6.433	999	0.006	3.54
114	2004	333	2200	6.492	998	0.009	2.881
114	2004	333	2300	6.973	997	0.007	0.72
114	2004	334	0	6.495	996	0.009	0.939
114	2004	334	100	6.62	995	0.006	1.732
114	2004	334	200	6.704	995	0.012	2.971
114	2004	334	300	7.99	994	0.01	2.111
114	2004	334	400	7.88	994	0.011	1.222
114	2004	334	500	7.45	994	0.01	0
114	2004	334	600	6.85	994	0.01	0
114	2004	334	700	6.246	994	0.004	0
114	2004	334	800	6.13	994	0.007	0
114	2004	334	900	5.683	995	0.008	0.501
114	2004	334	1000	4.379	994	0.004	0.595
114	2004	334	1100	4.698	994	0.006	0.251
114	2004	334	1200	4.035	994	0.009	0.971
114	2004	334	1300	4.005	993	0.008	0.47
114	2004	334	1400	3.004	994	0.007	4.197
114	2004	334	1500	3.594	993	0.008	1.691
114	2004	334	1600	2.866	993	0.008	2.286
114	2004	334	1700	2.353	993	0.008	0.407
114	2004	334	1800	1.405	993	0.008	1.16
114	2004	334	1900	0.515	994	0.006	1.494
114	2004	334	2000	0.349	994	0	1.911
114	2004	334	2100	0.092	995	0.009	0
114	2004	334	2200	0.042	995	0.006	0.877
114	2004	334	2300	0.182	996	0.009	0.188
114	2004	335	0	0.027	995	0.001	1.285
114	2004	335	100	-0.006	995	0.011	1.567
114	2004	335	200	0.362	995	0.012	0.595
114	2004	335	300	0.584	995	0.006	0.063
114	2004	335	400	0.274	995	0.018	0.753
114	2004	335	500	0.201	995	0.009	0.908
114	2004	335	600	0.36	995	0.019	0.91
114	2004	335	700	0.175	996	0.023	0.947
114	2004	335	800	0.407	996	0.02	1.237
114	2004	335	900	0.593	997	0.011	0.557
114	2004	335	1000	0.491	997	0.01	0.802
114	2004	335	1100	1.036	997	0.015	0.497
114	2004	335	1200	1.896	997	0.013	0.971
114	2004	335	1300	2.705	997	0.008	0.595
114	2004	335	1400	2.706	997	0.003	0.501
114	2004	335	1500	2.279	997	0.004	1.253
114	2004	335	1600	2.59	997	0.006	0.658
114	2004	335	1700	2.548	995	0.005	0.157
114	2004	335	1800	2.474	995	0.006	0.564
114	2004	335	1900	2.722	994	0.007	0.501
114	2004	335	2000	2.092	994	0.006	1.598
114	2004	335	2100	1.568	994	0.006	1.504
114	2004	335	2200	1.622	994	0.005	0.909
114	2004	335	2300	0.571	994	0.005	2.068
114	2004	336	0	0.552	993	0.005	1.911
114	2004	336	100	0.498	994	0.006	2.506
114	2004	336	200	2.268	994	0	2.287
114	2004	336	300	2.909	995	0.006	0.439
114	2004	336	400	3.701	995	0.008	0.595
114	2004	336	500	3.969	996	0.004	0.251
114	2004	336	600	3.871	996	0.006	0.031
114	2004	336	700	3.933	997	0.006	0.188
114	2004	336	800	4.794	998	0.006	0.282
114	2004	336	900	5.367	999	0.004	0.219
114	2004	336	1000	7.19	999	0	0.282
114	2004	336	1100	9.88	999	0.001	0.112
114	2004	336	1200	9.41	1000	0	0.448
114	2004	336	1300	10.45	999	0	0
114	2004	336	1400	10.54	999	0	0.27
114	2004	336	1500	11.17	999	0	0
114	2004	336	1600	10.06	1000	0	1.297
114	2004	336	1700	9.85	1000	0.002	0
114	2004	336	1800	8.33	1000	0.002	0.125
114	2004	336	1900	7.93	1000	0.003	0.157
114	2004	336	2000	6.632	1000	0.009	0
114	2004	336	2100	5.38	999	0.006	0.188
114	2004	336	2200	5.031	999	0.007	0
114	2004	336	2300	4.886	998	0.009	0.298
114	2004	337	0	4.684	998	0.009	1.522
114	2004	337	100	4.262	997	0.009	2.193
114	2004	337	200	4.033	996	0.009	2.725
114	2004	337	300	3.957	994	0.006	1.378
114	2004	337	400	3.899	992	0.006	1.566
114	2004	337	500	3.847	991	0.005	2.662
114	2004	337	600	3.894	989	0.006	4.171
114	2004	337	700	4.23	989	0.009	7.3
114	2004	337	800	8.67	991	0.009	2.066
114	2004	337	900	7.68	990	0.007	3.171
114	2004	337	1000	7.18	991	0.007	1.269
114	2004	337	1100	6.641	992	0.005	0.752
114	2004	337	1200	5.942	993	0.007	1.848
114	2004	337	1300	6.511	994	0.007	1.159
114	2004	337	1400	4.614	994	0.008	1.347
114	2004	337	1500	4.031	994	0.008	2.036
114	2004	337	1600	3.705	994	0.004	2.192
114	2004	337	1700	3.227	994	0.006	2.631
114	2004	337	1800	2.441	995	0.01	2.273
114	2004	337	1900	1.744	995	0.01	1.879
114	2004	337	2000	1.507	995	0.004	1.098
114	2004	337	2100	0.839	996	0.003	1.911
114	2004	337	2200	0.494	997	0.008	1.379
114	2004	337	2300	0.492	998	0.015	1.535
114	2004	338	0	0.424	998	0.019	1.253
114	2004	338	100	0.495	998	0.024	2.008
114	2004	338	200	0.26	997	0.047	1.763
114	2004	338	300	0.349	998	0.072	1.603
114	2004	338	400	0.369	998	0.075	1.417
114	2004	338	500	0.397	999	0.096	1.379
114	2004	338	600	0.227	1000	0.095	1.598
114	2004	338	700	0.264	1002	0.114	0.533
114	2004	338	800	0.212	1002	0.119	1.63
114	2004	338	900	0.684	1003	0.117	0.721
114	2004	338	1000	2.245	1004	0.087	1.165
114	2004	338	1100	3.714	1005	0.069	0
114	2004	338	1200	5.544	1005	0.054	1.377
114	2004	338	1300	6.617	1006	0.027	0
114	2004	338	1400	5.03	1006	0.018	0
114	2004	338	1500	5.448	1006	0.014	0.72
114	2004	338	1600	4.204	1006	0.011	0.689
